,#RIC,Alias Underlying RIC,Domain,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,date,time,Adjusted Open
80,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.8,104.8,104.8,104.8,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,16:22:00,90.27218258882196
81,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.6,104.6,104.6,104.6,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,16:44:00,90.09990743120972
82,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.4,104.4,104.4,104.4,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,16:51:00,89.92763227359747
83,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.5,104.5,104.5,104.5,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,16:56:00,90.01376985240358
84,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.5,104.5,104.5,104.5,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,16:58:00,90.01376985240358
85,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.5,104.5,104.5,104.5,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,17:05:00,90.01376985240358
86,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.4,104.4,104.4,104.4,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,17:51:00,89.92763227359747
87,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.3,104.3,104.3,104.3,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,17:59:00,89.84149469479134
88,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.0,104.0,104.0,104.0,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:02:00,89.58308195837294
89,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.7,103.7,103.7,103.7,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:13:00,89.32466922195457
90,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.8,103.8,103.8,103.8,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:29:00,89.41080680076071
91,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.6,103.6,103.6,103.6,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:33:00,89.23853164314842
92,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.5,103.6,103.5,103.6,0.0,3.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:35:00,89.1523940643423
93,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.7,103.7,103.7,103.7,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:37:00,89.32466922195457
94,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.5,103.5,103.5,103.5,0.0,1.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:44:00,89.1523940643423
95,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.0,104.0,104.0,104.0,2.0,3.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,18:59:00,89.58308195837294
96,HGc1,HGF7,Market Price,-5,Intraday 1Min,103.9,103.9,103.9,103.9,2.0,2.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,19:00:00,89.49694437956684
97,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.0,104.0,104.0,104.0,26.0,4.0,94.75,94.75,94.75,94.75,0.0,108.65,108.65,108.65,108.65,0.0,1997-01-06,19:07:00,89.58308195837294
98,HGc1,HGF7,Market Price,-5,Intraday 1Min,104.0,104.0,104.0,104.0,1.0,1.0,102.85,102.85,102.85,102.85,1.0,105.9,105.9,105.9,105.9,1.0,1997-01-07,12:03:00,89.58308195837294
99,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.0,105.0,105.0,105.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:11:00,90.44445774643424
100,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.2,105.2,105.2,105.2,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:17:00,90.61673290404649
101,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:21:00,90.78900806165876
102,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.2,105.2,105.2,105.2,1.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:24:00,90.61673290404649
103,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.2,105.3,105.2,105.3,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:27:00,90.61673290404649
104,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.3,105.3,105.3,105.3,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:28:00,90.7028704828526
105,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:30:00,90.78900806165876
106,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:31:00,90.78900806165876
107,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:32:00,90.78900806165876
108,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:37:00,90.78900806165876
109,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.5,105.75,105.5,105.6,2.0,4.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:53:00,90.87514564046488
110,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.75,105.75,105.75,105.75,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,13:54:00,91.09048958748019
111,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.55,105.55,105.55,105.55,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,14:06:00,90.91821442986793
112,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.6,105.6,105.6,105.6,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,14:08:00,90.961283219271
113,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.75,105.75,105.75,105.75,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,14:24:00,91.09048958748019
114,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.7,105.7,105.7,105.7,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,14:25:00,91.04742079807714
115,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.6,105.6,105.6,105.6,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,14:43:00,90.961283219271
116,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.6,105.6,105.6,105.6,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:02:00,90.961283219271
117,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.6,105.6,105.6,105.6,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:10:00,90.961283219271
118,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.4,105.4,105.4,105.4,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:24:00,90.78900806165876
119,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.55,105.55,105.55,105.55,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:27:00,90.91821442986793
120,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.5,105.5,105.5,105.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:28:00,90.87514564046488
121,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.5,105.5,105.5,105.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:51:00,90.87514564046488
122,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.5,105.5,105.5,105.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,15:52:00,90.87514564046488
123,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.5,105.5,105.5,105.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:02:00,90.87514564046488
124,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.75,105.8,105.75,105.8,0.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:24:00,91.09048958748019
125,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.9,105.9,105.9,105.9,1.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:28:00,91.21969595568939
126,HGc1,HGF7,Market Price,-5,Intraday 1Min,105.9,105.9,105.9,105.9,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:29:00,91.21969595568939
127,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.0,106.0,106.0,106.0,6.0,4.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:31:00,91.3058335344955
128,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.0,106.0,106.0,106.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:33:00,91.3058335344955
129,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.0,106.0,106.0,106.0,0.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:39:00,91.3058335344955
130,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.0,106.0,106.0,106.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:52:00,91.3058335344955
131,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.05,106.05,106.05,106.05,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,16:54:00,91.3489023238986
132,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.2,106.2,106.2,106.2,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,17:01:00,91.47810869210778
133,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.4,106.6,106.4,106.4,0.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,17:58:00,91.65038384972004
134,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.5,106.5,106.5,106.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:05:00,91.73652142852616
135,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.0,107.0,107.0,107.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:07:00,92.16720932255679
136,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.2,107.4,107.2,107.4,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:08:00,92.33948448016905
137,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.4,107.4,107.4,107.4,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:09:00,92.5117596377813
138,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,13.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:10:00,92.42562205897516
139,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.5,107.5,107.5,107.5,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:21:00,92.59789721658744
140,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.2,107.2,107.2,107.2,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:22:00,92.33948448016905
141,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.8,107.8,107.8,107.8,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:29:00,92.8563099530058
142,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:33:00,93.02858511061808
143,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:35:00,92.77017237419967
144,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.2,108.0,108.2,15.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:36:00,93.02858511061808
145,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,50.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:37:00,93.02858511061808
146,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:42:00,93.02858511061808
147,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.6,107.6,107.6,107.6,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:51:00,92.68403479539354
148,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.8,107.8,107.8,107.8,0.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:53:00,92.8563099530058
149,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:57:00,93.02858511061808
150,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.2,108.2,108.2,108.2,1.0,2.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,18:59:00,93.20086026823034
151,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.2,108.2,108.2,108.2,15.0,1.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,19:07:00,93.20086026823034
152,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.2,108.2,108.2,108.2,17.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,19:11:00,93.20086026823034
153,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.2,108.2,108.2,108.2,3.0,3.0,104.5,104.5,104.5,104.5,0.0,105.0,105.0,105.0,105.0,0.0,1997-01-07,19:12:00,93.20086026823034
154,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,1.0,1.0,105.95,105.95,105.95,105.95,1.0,108.15,108.15,108.15,108.15,1.0,1997-01-07,21:06:00,93.02858511061808
155,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.9,107.9,107.9,107.9,15.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:16:00,92.94244753181196
156,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.2,108.2,108.2,108.2,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:29:00,93.20086026823034
157,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:35:00,93.02858511061808
158,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.1,108.1,108.1,108.1,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:36:00,93.11472268942421
159,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.85,107.85,107.85,107.85,2.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:38:00,92.8993787424089
160,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.9,107.9,107.9,107.9,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:40:00,92.94244753181196
161,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:47:00,93.02858511061808
162,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:54:00,93.02858511061808
163,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.1,108.2,108.1,108.2,5.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,13:58:00,93.11472268942421
164,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.9,107.9,107.9,107.9,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:10:00,92.94244753181196
165,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.8,107.8,107.8,107.8,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:13:00,92.8563099530058
166,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:16:00,92.77017237419967
167,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,14.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:21:00,92.77017237419967
168,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.9,107.9,107.9,107.9,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:22:00,92.94244753181196
169,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.0,108.0,108.0,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:25:00,93.02858511061808
170,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.05,108.1,108.05,108.1,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:29:00,93.07165390002115
171,HGc1,HGF7,Market Price,-5,Intraday 1Min,108.0,108.1,108.0,108.1,0.0,4.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:44:00,93.02858511061808
172,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.8,107.8,107.8,107.8,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:53:00,92.8563099530058
173,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,14:55:00,92.77017237419967
174,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.4,107.4,107.4,107.4,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:05:00,92.5117596377813
175,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.5,107.5,107.3,107.3,0.0,3.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:12:00,92.59789721658744
176,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.5,107.5,107.5,107.5,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:17:00,92.59789721658744
177,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.35,107.3,107.35,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:22:00,92.42562205897516
178,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:24:00,92.42562205897516
179,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.25,107.25,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:26:00,92.42562205897516
180,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.2,107.2,107.2,107.2,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,15:45:00,92.33948448016905
181,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.0,107.0,107.0,107.0,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:05:00,92.16720932255679
182,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.2,107.2,107.2,107.2,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:10:00,92.33948448016905
183,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.4,107.4,107.4,107.4,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:30:00,92.5117596377813
184,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:37:00,92.42562205897516
185,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:41:00,92.42562205897516
186,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.2,107.2,107.2,107.2,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,16:43:00,92.33948448016905
187,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,17:22:00,92.42562205897516
188,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,17:26:00,92.42562205897516
189,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.5,107.5,107.5,107.5,0.0,2.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,17:35:00,92.59789721658744
190,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,17:53:00,92.77017237419967
191,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.7,107.7,107.7,107.7,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,17:57:00,92.77017237419967
192,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.4,107.4,107.4,107.4,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,18:06:00,92.5117596377813
193,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.3,107.3,107.3,107.3,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,18:58:00,92.42562205897516
194,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.0,107.0,107.0,107.0,1.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,18:59:00,92.16720932255679
195,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.0,107.0,107.0,107.0,9.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,19:00:00,92.16720932255679
196,HGc1,HGF7,Market Price,-5,Intraday 1Min,107.0,107.0,107.0,107.0,0.0,1.0,108.2,108.2,108.2,108.2,0.0,108.7,108.7,108.7,108.7,0.0,1997-01-08,19:09:00,92.16720932255679
197,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.7,106.7,106.7,106.7,,1.0,105.5,105.5,105.5,105.5,0.0,107.0,107.0,107.0,107.0,0.0,1997-01-09,13:10:00,91.9087965861384
198,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.7,106.7,106.7,106.7,,1.0,105.5,105.5,105.5,105.5,0.0,107.0,107.0,107.0,107.0,0.0,1997-01-09,13:11:00,91.9087965861384
199,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.7,106.7,106.7,106.7,,1.0,105.5,105.5,105.5,105.5,0.0,107.0,107.0,107.0,107.0,0.0,1997-01-09,13:24:00,91.9087965861384
200,HGc1,HGF7,Market Price,-5,Intraday 1Min,106.7,106.7,106.7,106.7,0.0,1.0,105.5,105.5,105.5,105.5,0.0,107.0,107.0,107.0,107.0,0.0,1997-01-09,13:49:00,91.9087965861384
